pressure_GPa,temperature_K,volume_A3,density_kg_m3,C11_T_GPa,sigma_C11_T_GPa,C12_T_GPa,sigma_C12_T_GPa,C13_T_GPa,sigma_C13_T_GPa,C14_T_GPa,sigma_C14_T_GPa,C15_T_GPa,sigma_C15_T_GPa,C33_T_GPa,sigma_C33_T_GPa,C44_T_GPa,sigma_C44_T_GPa,C11_S_GPa,sigma_C11_S_GPa,C12_S_GPa,sigma_C12_S_GPa,C13_S_GPa,sigma_C13_S_GPa,C14_S_GPa,sigma_C14_S_GPa,C15_S_GPa,sigma_C15_S_GPa,C33_S_GPa,sigma_C33_S_GPa,C44_S_GPa,sigma_C44_S_GPa,qha_extrapolated,elastic_extrapolated,adiabatic_valid,mechanically_stable,minimum_stiffness_eigenvalue_GPa
4.0,1000.0,106.5299126336837,2866.806583864928,218.45672050658914,0.3451844144570259,74.98257452113548,0.45642064091699014,62.93163806583381,0.3028048105257616,18.708131403917147,0.3812498637946898,-13.913921677197981,0.11534452625485707,119.698618050839,0.4313593474470605,43.44259569119549,0.2610365765010143,220.15118765744822,0.3475990788937678,76.67704167200247,0.4595363090937971,64.69233687975044,0.3073840791187504,18.708131403916326,0.38254169793332826,-13.913921677194791,0.11573536179572261,121.5281373258251,0.4413671602417468,43.44259569119549,0.2610365765010143,False,False,True,True,30.31831515972366
6.0,1000.0,104.4767308452794,2923.14520607532,232.67444843348443,0.3444183031226368,82.97593987951531,0.42474754238719814,71.0614020215692,0.2836052433930469,21.022845008996182,0.3529878277866779,-14.948573741397064,0.10679404131296985,127.27488471034664,0.419510383159847,46.17336145185978,0.2454454666575698,234.29394996176134,0.346460720129374,84.59544140780358,0.42721970044299395,72.74085384650535,0.2873930704543961,21.022845008994878,0.35400779805775634,-14.948573741392929,0.1071026263085221,129.01650605681263,0.42819482709142015,46.17336145185978,0.2454454666575698,False,False,True,True,30.99865673810396
8.0,1000.0,102.60572155417424,2976.44858679302,246.51953606575105,0.3483729636384267,90.91709366697825,0.4128031221575025,79.17226101509374,0.276750433661851,23.345944657046985,0.341935270457084,-15.973125238370509,0.10345016586597948,134.5669065857013,0.4185601452838873,48.805424513083715,0.24009750530226862,248.1347367347375,0.3502344808508347,92.53229433597726,0.41497429329165825,80.8347206238664,0.28014873817092106,23.34594465704543,0.34282823394096046,-15.973125238366062,0.10372032583045404,136.2780078772423,0.42656557181397237,48.805424513083715,0.24009750530226862,False,False,True,True,31.517116442463056
10.0,1000.0,100.87558482700207,3027.498233993398,260.13721699945046,0.35397442849275707,98.87422290934558,0.4241377484328653,87.33044083941289,0.28401953832033383,25.695442693039542,0.3516563725405973,-16.99690324875843,0.10639121833298984,141.65787618620732,0.42688517014150645,51.36854643690885,0.24623292624825183,261.799824788431,0.35576143049566333,100.53683069833845,0.4262452970862874,89.0225083287112,0.287323156607994,25.695442693037915,0.3525241687470427,-16.996903248754126,0.10665376411028218,143.37992537141884,0.4346280908156567,51.36854643690885,0.24623292624825183,False,False,True,True,31.893855658986034
0.0,1100.0,111.91377206332947,2728.892515069376,185.45875372037816,0.4233671894272921,57.09717501999968,0.5734500153069516,44.88742335055963,0.3796727055357299,13.626373076222315,0.47976902215977063,-11.583072482215162,0.14515082084002623,101.76341748296952,0.5340523990363147,36.99324349980798,0.32688924819759896,188.16367753163414,0.42999789968272784,59.802098831230914,0.5820639426421659,47.61138235671992,0.3904169187165601,13.626373076224706,0.4833359665086591,-11.583072482220757,0.14622997534191787,104.50654563924702,0.5558729000102024,36.99324349980798,0.32688924819759896,False,False,True,True,28.12290563284187
2.0,1100.0,109.16043809768522,2797.722876886073,201.60659089876606,0.36551779434688886,65.72966844660475,0.5109583483465402,53.56911440847062,0.33744268140019085,16.06112611046904,0.4283278084595437,-12.711170999063647,0.12958763504156218,110.60226785590993,0.4669784688201808,40.16901854742168,0.29007168233094593,203.7437285368261,0.3693251559785493,67.86680608466338,0.5160919492386165,55.77171171990416,0.3444626108981366,16.061126110469274,0.43046100276178073,-12.711170999062926,0.13023301831869566,112.87232984440126,0.4815400647921252,40.16901854742168,0.29007168233094593,False,False,True,True,29.30865700601182
4.0,1100.0,106.81044889393455,2859.276953512952,216.5889258221894,0.34607596254973083,73.94495687857015,0.4617082231493027,61.87904012243811,0.3060784222716706,18.409505260257628,0.38589841007041653,-13.779334552919243,0.11675091200476746,118.69662084698126,0.4339688843231853,43.08173012136597,0.2637338394856328,218.48284268879797,0.34883786147537005,75.83887374518676,0.46529124888869705,63.846443711118305,0.31130936343485455,18.409505260256815,0.3873837213052446,-13.779334552915921,0.11720028271154356,120.74036254916214,0.44531525014669787,43.08173012136597,0.2637338394856328,False,False,True,True,30.217455578314237
6.0,1100.0,104.72582693324838,2916.192345861929,230.89668838189715,0.34411505673302833,81.96739312219012,0.42776060378240754,70.03366871487853,0.2853963027148749,20.729441921955488,0.355712747586143,-14.81822648704639,0.1076184470948673,126.33246517446703,0.4203204168747478,45.83346481316042,0.24687992322849972,232.69163895158852,0.3464154861013181,83.76234369189373,0.43056014527427516,71.89618879911596,0.28966837829926145,20.7294419219541,0.35686763817776235,-14.818226487041906,0.10796785130620903,128.26509837493685,0.4300542230768337,45.83346481316042,0.24687992322849972,False,False,True,True,30.92191547890515
8.0,1100.0,102.83292474230062,2969.872301912391,244.79074146203848,0.34778274543066123,89.9172076292268,0.41308035293841,78.14924595660186,0.2768674496950591,23.052212934535085,0.34223433431577527,-15.8442868995533,0.10354064560381479,133.66094989449198,0.41818167396890715,48.47821474776307,0.24016336542862343,246.57060819115006,0.34986013549287137,91.69707435835218,0.4155046444851197,79.98335608215679,0.2806564209151173,23.05221293453339,0.3432308693401069,-15.844286899548406,0.10384214042604648,135.55095654366522,0.4270841785070701,48.47821474776307,0.24016336542862343,False,False,True,True,31.45994514261043
10.0,1100.0,101.08692868694025,3021.1686009632986,258.4297629638963,0.35313356610108615,97.86871104021243,0.42136354719300984,86.29790642755518,0.2822841175977908,25.397399869025232,0.34923311107649163,-16.86767399812248,0.10565807724853327,140.77315615066456,0.42526982148389314,51.04855424321233,0.24479189000344764,260.2541787332362,0.35511427666646733,99.69312680956602,0.42368646233272894,88.15759415772953,0.2859286058924617,25.397399869023438,0.35018855715800884,-16.867673998117688,0.10594714089309025,142.66879776475366,0.4338246670236265,51.04855424321233,0.24479189000344764,False,False,True,True,31.853692895546494
0.0,1200.0,112.3460157024541,2718.393287089475,183.05183098200428,0.43614238020952384,55.83086467229868,0.583314720318298,43.61866559757335,0.38661318378798015,13.272278554870702,0.48761822993908976,-11.417022318124026,0.14752554472538923,100.43559999918644,0.547437869336274,36.516587846055955,0.33308358470729627,186.19567648522036,0.44434679561150087,58.97471017548098,0.593788798577321,46.76845020673655,0.3994812237033049,13.272278554873893,0.4919454722163296,-11.417022318131936,0.14883472214106605,103.59133493398915,0.5735026276066454,36.516587846055955,0.33308358470729627,False,False,True,True,27.927104726690644
2.0,1200.0,109.50096309480568,2789.02254633491,199.530152401591,0.3704676762257822,64.60650299183142,0.5185561450529714,52.436491468180364,0.3424254568932047,15.742361011575339,0.4347311722626686,-12.564750106204952,0.13152492877102892,109.4724056582647,0.4735570476168832,39.7627840076681,0.29433616792626477,201.93907680531476,0.37493202218030575,67.01542739555143,0.524555970196412,54.9142017589135,0.35054529640448334,15.742361011575818,0.43722202905605084,-12.564750106204754,0.13227852037713184,112.02086598990277,0.49030647042085046,39.7627840076681,0.29433616792626477,False,False,True,True,29.16840758557489
4.0,1200.0,107.09868993479934,2851.581612274856,214.68792216911712,0.3472584856768232,72.89191417729987,0.4673126167734584,60.81146479238026,0.30956791692433755,18.106889854079622,0.390805654697227,-13.642676106775637,0.11823556516268853,117.67520076795448,0.43692522122155253,42.7139386013959,0.26662009640685,216.79026028152273,0.35040105757703416,74.99425228971337,0.4714094092578095,62.99444712885574,0.3155063869158802,18.106889854078844,0.39250351073085554,-13.642676106772246,0.11874923983778113,119.9419207847034,0.4497095012685546,42.7139386013959,0.26662009640685,False,False,True,True,30.11201211154963
6.0,1200.0,104.98042424506578,2909.1200298817066,229.09506201142872,0.34388980865379587,80.94792740898627,0.4311164683635732,68.9953737746191,0.28740191536894544,20.43324990486629,0.35873656796462616,-14.6864124336257,0.10853328319278874,125.37596930588947,0.42131804600170863,45.48855395448461,0.24849240058308508,231.0690201858867,0.3464628146804476,82.92188558345724,0.4342657477746491,71.0446988719499,0.29218644822721906,20.43324990486483,0.3600355929455273,-14.686412433620896,0.10892629427311035,127.50353888101641,0.4321477002580329,45.48855395448461,0.24849240058308508,False,False,True,True,30.84174206549644
8.0,1200.0,103.06432551363831,2963.204323074786,243.04377776738596,0.3472070185123291,88.90919877732793,0.4137319179237947,77.11842151722473,0.27721048339397136,22.756445612817995,0.3428685719509102,-15.714355752653901,0.10373252986476249,132.74415005339915,0.41794238442378095,48.1471479605609,0.24041236748913486,244.98872516409324,0.3495069754923048,90.85414617405021,0.4164195099190907,79.12490774197207,0.28140343689819447,22.75644561281617,0.34397282942552104,-15.71435575264857,0.10406661537400491,134.81412221661375,0.4277630550241271,48.1471479605609,0.24041236748913486,False,False,True,True,31.400000969021118
10.0,1200.0,101.30163092257503,3014.765430086887,256.70794217765445,0.35234024440813216,96.85698831195052,0.4189635408177377,85.25945579726076,0.28077765949725747,25.09784467058738,0.34714178793926637,-16.737606760101215,0.10502536182459433,139.87972397320837,0.42382102866649224,50.72546888577958,0.24353809891628364,258.6923560029079,0.3545172443537466,98.84140213721906,0.42150418033322523,87.28537802432804,0.2847662810281363,25.09784467058542,0.3481857238764746,-16.737606760095936,0.1053411974667907,141.9480228420701,0.4331936739150356,50.72546888577958,0.24353809891628364,False,False,True,True,31.811156495997864
